latitude,longitude,acq_date,fire_occurred
27.945832571910177,82.54738350612185,2017-04-26,0
29.110930102329498,84.94065854129342,2024-05-03,0
27.052690634128133,86.75344355011477,2022-06-07,0
27.57270467685642,84.16869001222636,2019-05-22,0
28.18488,83.57063,2016-03-22,1
27.7986,85.86063,2024-05-02,1
28.149606838215444,86.36446860466617,2021-04-02,0
28.1591167197263,82.64112884689587,2020-03-28,0
29.68745476375249,88.43244454296482,2022-04-18,0
28.67460093975408,80.13898264120486,2024-05-06,0
28.44319,83.8951,2023-01-07,1
27.90772,82.9526,2024-04-09,1
29.621026347139857,89.39648417353278,2023-04-13,0
27.572184625736664,82.54602378190476,2018-04-23,0
27.57575266271364,85.81481576634634,2019-04-12,0
27.10398237640685,82.97433363251167,2024-02-17,0
30.485394966514903,89.05500324258912,2021-04-12,0
30.43788359426528,82.52415377543657,2014-04-10,0
26.43338202529312,85.77652978133439,2023-04-16,0
26.79325034037051,81.80387488739002,2023-03-10,0
28.31024148784461,88.92236851833455,2023-04-12,0
29.532270598276536,82.82230737248025,2016-04-08,0
27.65528,84.15974,2018-04-04,1
29.123121793648757,85.59635608980311,2023-03-11,0
28.42273069401608,81.04991111127642,2021-03-02,0
27.498996597207245,82.39394835951872,2016-04-14,0
27.52629,83.8391,2019-04-21,1
28.14347,82.69781,2023-04-09,1
29.66939943260571,82.21253944426758,2024-04-15,0
29.624673130094447,88.13908743996393,2024-04-18,0
27.54271370941745,85.95316158872141,2019-04-27,0
27.13254,84.78015,2016-04-24,1
28.27817,82.25282,2021-04-28,1
27.10486640686918,85.45521534812755,2025-03-29,0
27.82344,84.98014,2019-02-13,1
27.56942,82.7309,2016-03-03,1
27.07981,85.81113,2025-03-28,1
26.74465185334136,83.38623239387397,2025-04-04,0
29.00476,82.23583,2024-05-02,1
29.15984,80.34737,2016-04-28,1
29.29361163052003,82.62754275156331,2024-04-05,0
28.4193,81.5202,2022-04-26,1
26.322809716344302,87.15318806506325,2020-04-06,0
28.89827,80.56129,2014-05-10,1
30.022146166843072,81.33571111851674,2014-05-01,0
27.529249935362305,84.40893542592586,2014-04-14,0
27.66516,84.75675,2016-04-07,1
29.90774372634369,86.81096256525501,2016-03-21,0
29.9474878643028,83.10874902200634,2021-11-24,0
26.69809379490185,88.60065957771822,2024-05-01,0
27.88436,85.37677,2021-03-22,1
28.3906,81.49287,2016-04-11,1
27.90223934234378,88.0607006429668,2018-03-23,0
27.44220020597808,80.68517257848524,2024-04-04,0
27.75076,82.79786,2025-04-06,1
27.99563,81.8227,2024-04-07,1
26.406438167585588,85.75719543287781,2022-04-07,0
27.062319390847108,80.47618283312322,2024-04-08,0
26.671647037543966,82.89623257112547,2019-03-22,0
28.06002238771476,80.21873097143825,2024-05-05,0
29.19333,80.23956,2016-04-24,1
27.76629,83.37443,2016-04-15,1
28.40933,81.39513,2022-04-05,1
28.280583999132737,85.24640073475672,2023-04-23,0
26.5827138835521,80.81969120495053,2020-04-06,0
29.81537663864781,87.52068884777972,2024-03-20,0
27.79151,83.76942,2021-04-08,1
28.64132,81.81165,2019-05-27,1
27.43379,84.85119,2016-04-08,1
28.49864836306023,82.55123344564835,2016-04-25,0
28.774344351095124,88.44860909311672,2023-04-18,0
30.22860938476004,89.02801679401142,2024-05-04,0
27.3021000564483,80.90579109568321,2023-04-13,0
27.70344,82.43974,2024-04-02,1
29.23904712721945,81.3802068478606,2019-03-18,0
30.02419169991831,89.20932223478509,2023-03-10,0
30.40688184623077,82.4523945310701,2017-04-12,0
28.29338,82.00173,2014-05-10,1
26.68797,86.7837,2016-03-09,1
29.93040899909576,86.81127641258018,2021-04-10,0
28.005899657577825,80.75402831656011,2024-04-09,0
29.52607,81.62168,2025-01-09,1
30.252381418003157,84.87371310328118,2017-06-01,0
26.98757,86.41109,2017-04-07,1
27.32106124894785,87.77739535291201,2015-06-06,0
27.54313,84.5122,2015-01-17,1
28.770223353591184,86.29661107981877,2016-04-21,0
29.21237,80.29443,2024-04-08,1
28.38113662392409,85.75103928237716,2019-05-15,0
27.92668,82.06248,2016-04-08,1
30.35577573716794,86.98976487338076,2014-04-26,0
28.45956,81.86863,2024-04-19,1
27.4599,84.94236,2016-04-09,1
28.47588,81.3572,2022-04-15,1
29.31526091830432,88.1949814814233,2023-05-09,0
27.11189696962204,84.47414151555434,2016-04-30,0
28.32405,81.69708,2017-04-12,1
29.82271924514068,82.23362071504847,2019-02-21,0
26.359900263241464,83.43864000719098,2021-02-28,0
30.473089399003364,83.10732029111206,2023-02-07,0
27.42188,84.75117,2023-04-07,1
27.84627,85.75087,2021-03-02,1
28.80617,80.16623,2016-02-25,1
26.61184028896696,81.74262569233245,2024-04-09,0
27.66789,82.44369,2016-03-24,1
27.753104188334245,81.21932398154732,2016-04-20,0
28.20864,82.0108,2017-04-01,1
28.81524855986853,83.15589695036425,2024-04-09,0
30.4415680235266,81.89909474951496,2021-03-17,0
28.64347,81.44208,2014-05-11,1
28.788437025446203,84.95575511529222,2024-04-01,0
29.89513672120994,85.59604641200556,2024-04-09,0
28.1637,81.95767,2014-04-30,1
27.79348,83.24149,2014-05-16,1
28.840770992421184,86.37579268206873,2025-04-02,0
28.843383254727915,82.08188824314271,2014-05-11,0
27.47219,84.00722,2025-04-05,1
28.93616,80.99593,2018-04-25,1
29.74054,82.12878,2025-04-02,1
28.13669,82.74676,2024-04-23,1
26.8986,87.55667,2021-04-12,1
27.72221215189042,83.43188849463434,2023-04-08,0
26.555594973691377,81.35003567362827,2025-04-22,0
27.98780450821964,86.66485395756125,2018-12-07,0
28.31203,81.639,2017-05-04,1
